Lon,Lat,OBJECTID,Ownership,Pole_Num_1,Service,Bulb_Type,Wattage,Lumens,Mast_Arm,Photo_Cont,Luminaire_,Hand_Hold,Extra_Info,Inspection,Inspect_Date,Inspect_Time,Pole_Manuf,Pole_Model,Light_Manu,Light_Mode,POINT_X,POINT_Y,Fixture,Fixture_Model,Bracket,Banner_Arms,Address,Banner_Size,Pole_Number,Pole_Prefix,Pole_Suffix,Pole_Type,Pole_Suff_Seq,Owner_Asset,Light_Presence,created_user,created_date,last_edited_user,last_edited_date
-86.2313615905906,41.6462322977927,9689,AEP,J306-0169,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:34:03am,,,, ,173747.259981,2330965.28662,,,,,,,J306-0169,,,Fiberglass,10688,-3,,,,,
-86.2309078497777,41.6460535490951,9690,AEP,J306-0170,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,Broken - flattened,KB-TP,,04:31:20am,,,, ,173870.846482,2330899.34213,,,,,,,J306-0170,,,Fiberglass,10689,-3,,,,,
-86.2306677667197,41.6456833563623,9691,AEP,J306-0171,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,04:30:21am,,,, ,173935.582119,2330764.0219,,,,,,,J306-0171,,,Fiberglass,10690,-3,,,,,
-86.230908522428,41.6453414727623,9692,AEP,J306-0172,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,03:50:40am,,,, ,173868.964832,2330639.87681,,,,,,,J306-0172,,,Fiberglass,10691,-3,,,,,
-86.2297610238145,41.6452726000163,9693,AEP,J306-0173,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:28:47am,,,, ,174182.43056,2330612.73056,,,,,,,J306-0173,,,Fiberglass,10692,-3,,,,,
-86.2289378808627,41.6453839322416,9694,AEP,J306-0174,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:36:02am,,,, ,174407.673679,2330651.82939,,,,,,,J306-0174,,,Fiberglass,10693,-3,,,,,
-86.2278838874226,41.6453412320853,9695,AEP,J306-0175,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,Broken - flattened,KB-TP,,05:35:17am,,,, ,174695.645638,2330634.39347,,,,,,,J306-0175,,,Fiberglass,10694,-3,,,,,
-86.2280451696273,41.6451747651426,9696,AEP,J306-0176,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:30:15am,,,, ,174651.169628,2330574.02312,,,,,,,J306-0176,,,Fiberglass,10695,-3,,,,,
-86.2272618031661,41.6451228363495,9697,AEP,J306-0177,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:33:30am,,,, ,174865.153866,2330553.70833,,,,,,,J306-0177,,,Fiberglass,10696,-3,,,,,
-86.2277285108974,41.6445224805057,9698,AEP,J306-0178,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:31:58am,,,, ,174736.171034,2330335.78029,,,,,,,J306-0178,,,Fiberglass,10697,-3,,,,,
-86.2278414259074,41.6437241544458,9699,AEP,J306-0180,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:07:52am,,,, ,174703.415783,2330045.08706,,,,,,,J306-0180,,,Fiberglass,10698,-3,,,,,
-86.2278044224015,41.6431581326386,9700,AEP,J306-0181,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:08:55am,,,, ,174712.187428,2329838.77389,,,,,,,J306-0181,,,Fiberglass,10699,-3,,,,,
-86.2276535875023,41.6425219445067,9701,AEP,J306-0182,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:15:11am,,,, ,174751.906149,2329606.69141,,,,,,,J306-0182,,,Fiberglass,10700,-3,,,,,
-86.2277945520061,41.6422563416587,9702,AEP,J306-0183,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:17:23am,,,, ,174712.746955,2329510.16168,,,,,,,J306-0183,,,Fiberglass,10701,-3,,,,,
-86.2283499826347,41.6419861398923,9703,AEP,J306-0184,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:18:46am,,,, ,174560.29024,2329412.69415,,,,,,,J306-0184,,,Fiberglass,10702,-3,,,,,
-86.2287368020035,41.6415250728585,9704,AEP,J306-0185,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:19:52am,,,, ,174453.465519,2329245.37948,,,,,,,J306-0185,,,Fiberglass,10703,-3,,,,,
-86.229443094271,41.6405011740429,9705,AEP,J306-0187,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,03:23:15am,,,, ,174257.97819,2328873.5505,,,,,,,J306-0187,,,Fiberglass,10704,-3,,,,,
-86.2298692539242,41.6410470557341,9706,AEP,J306-0188,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,03:24:42am,,,, ,174142.792332,2329073.21939,,,,,,,J306-0188,,,Fiberglass,10705,-3,,,,,
-86.2301426418486,41.6417511356052,9707,AEP,J306-0189,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:25:48am,,,, ,174069.742605,2329330.26012,,,,,,,J306-0189,,,Fiberglass,10706,-3,,,,,
-86.230708305512,41.6421958612388,9708,AEP,J306-0190,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:27:26am,,,, ,173916.188955,2329493.32038,,,,,,,J306-0190,,,Fiberglass,10707,-3,,,,,
-86.2313662309311,41.6425508294735,9709,AEP,J306-0191,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:28:23am,,,, ,173737.205919,2329623.84058,,,,,,,J306-0191,,,Fiberglass,10708,-3,,,,,
-86.2322128439603,41.6419680402161,9710,AEP,J306-0192,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:54:06am,,,, ,173504.410039,2329413.00075,,,,,,,J306-0192,,,Fiberglass,10709,-3,,,,,
-86.2328459513256,41.6415165907431,9711,AEP,J306-0193,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,02:47:36am,,,, ,173330.282322,2329249.63708,,,,,,,J306-0193,,,Fiberglass,10710,-3,,,,,
-86.2335380572105,41.6414819577956,9712,AEP,J306-0194,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:55:04am,,,, ,173141.024773,2329238.26057,,,,,,,J306-0194,,,Fiberglass,10711,-3,,,,,
-86.2309961517663,41.6433475145847,9713,AEP,J306-0195,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:53:28am,,,, ,173840.258681,2329913.47466,,,,,,,J306-0195,,,Fiberglass,10712,-3,,,,,
-86.2316618108145,41.6435078738277,9714,AEP,J306-0196,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:52:20am,,,, ,173658.70065,2329973.09796,,,,,,,J306-0196,,,Fiberglass,10713,-3,,,,,
-86.2302743495513,41.6436540445355,9715,AEP,J306-0197,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,02:55:44am,,,, ,174038.275251,2330023.87773,,,,,,,J306-0197,,,Fiberglass,10714,-3,,,,,
-86.2297491789472,41.6436293951543,9716,AEP,J306-0198,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:05:30am,,,, ,174181.75779,2330013.95819,,,,,,,J306-0198,,,Fiberglass,10715,-3,,,,,
-86.2291787321071,41.643144811958,9717,AEP,J306-0199,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:04:03am,,,, ,174336.522317,2329836.36786,,,,,,,J306-0199,,,Fiberglass,10716,-3,,,,,
-86.2292302715653,41.6424501699301,9718,AEP,J306-0200,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:02:21am,,,, ,174320.783856,2329583.34591,,,,,,,J306-0200,,,Fiberglass,10717,-3,,,,,
-86.229442784023,41.6418271120666,9719,AEP,J306-0201,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"X - 1,000 Lumens",No,Yes,No,No,Broken,KB-TP,,02:58:07am,,,, ,174261.216114,2329356.69515,,,,,,,J306-0201,,,Concrete,10718,-3,,,,,
-86.2288235645628,41.6438780973047,9720,AEP,J306-0202,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:07:03am,,,, ,174435.340702,2330102.92918,,,,,,,J306-0202,,,Fiberglass,10719,-3,,,,,
-86.2301989985998,41.6458187498497,9721,AEP,J306-0203,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:28:56am,,,, ,174064.025843,2330812.51867,,,,,,,J306-0203,,,Fiberglass,10720,-3,,,,,
-86.2295682042744,41.6465373441327,9722,AEP,J306-0204,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:27:57am,,,, ,174238.140102,2331073.23432,,,,,,,J306-0204,,,Fiberglass,10721,-3,,,,,
-86.2296044563727,41.6463016667401,9723,AEP,J306-0205,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:26:05am,,,, ,174227.671277,2330987.4228,,,,,,,J306-0205,,,Fiberglass,10722,-3,,,,,
-86.2300734247564,41.6461111430946,9724,AEP,J306-0206,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:27:35am,,,, ,174099.043135,2330918.83681,,,,,,,J???-10723,J306,0,Fiberglass,10723,-3,,,,,
-86.2290662791046,41.6468645337488,9725,AEP,J306-0207,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:37:22am,,,, ,174376.099468,2331191.56037,,,,,,,J306-0207,,,Fiberglass,10724,-3,,,,,
-86.2284996890767,41.6475863950523,9726,AEP,J306-0209,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:39:19am,,,, ,174532.66827,2331453.58268,,,,,,,J306-0209,,,Fiberglass,10725,-3,,,,,
-86.228475984664,41.6478419137751,9727,AEP,J306-0210,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:26:20am,,,, ,174539.753275,2331546.64673,,,,,,,J306-0210,,,Fiberglass,10726,-3,,,,,
-86.2280784859382,41.6480794520725,9728,AEP,J306-0211,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:40:09am,,,, ,174648.955754,2331632.49322,,,,,,,J306-0211,,,Fiberglass,10727,-3,,,,,
-86.2278677363333,41.6485608727335,9729,AEP,J306-0212,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:24:55am,,,, ,174707.696261,2331807.53843,,,,,,,J306-0212,,,Fiberglass,10728,-3,,,,,
-86.2274595481537,41.6487979883561,9730,AEP,J306-0213,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:40:55am,,,, ,174819.817326,2331893.21271,,,,,,,J306-0213,,,Fiberglass,10729,-3,,,,,
-86.2273534111234,41.6491863639411,9731,AEP,J306-0214,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:24:08am,,,, ,174849.744839,2332034.54071,,,,,,,J306-0214,,,Fiberglass,10730,-3,,,,,
-86.2266330239817,41.6498019162462,9732,AEP,J306-0215,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:43:15am,,,, ,175048.083422,2332257.55617,,,,,,,J306-0215,,,Fiberglass,10731,-3,,,,,
-86.2270135538469,41.6496400828966,9733,AEP,J306-0216,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:23:07am,,,, ,174943.702273,2332199.26322,,,,,,,J306-0216,,,Fiberglass,10732,-3,,,,,
-86.2270575378545,41.6493302578955,9734,AEP,J306-0217,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:41:59am,,,, ,174930.947832,2332086.44707,,,,,,,J306-0217,,,Fiberglass,10733,-3,,,,,
-86.2264412777677,41.6501217131346,9735,AEP,J306-0218,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:22:34am,,,, ,175101.243836,2332373.74366,,,,,,,J306-0218,,,Fiberglass,10734,-3,,,,,
-86.2260270313102,41.6501724532955,9736,AEP,J306-0219,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:21:13am,,,, ,175214.575723,2332391.49764,,,,,,,J306-0219,,,Fiberglass,10735,-3,,,,,
-86.2261472410513,41.650291842956,9737,AEP,J306-0222,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:21:56am,,,, ,175182.005093,2332435.21414,,,,,,,J306-0222,,,Fiberglass,10736,-3,,,,,
-86.225798587233,41.6503979843296,9738,AEP,J306-0223,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:19:55am,,,, ,175277.541381,2332473.27168,,,,,,,J306-0223,,,Fiberglass,10737,-3,,,,,
-86.2257643131852,41.6507222451881,9739,AEP,J306-0225,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:18:30am,,,, ,175287.67459,2332591.36536,,,,,,,J306-0225,,,Fiberglass,10738,-3,,,,,
-86.2257720489798,41.6511671893696,9740,AEP,J306-0226,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:16:45am,,,, ,175286.611837,2332753.50802,,,,,,,J306-0226,,,Fiberglass,10739,-3,,,,,
-86.2282081055502,41.6492391824994,9741,AEP,J306-0230,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:01:27am,,,, ,174616.282371,2332055.30701,,,,,,,J306-0230,,,Fiberglass,10740,-3,,,,,
-86.2278182042261,41.6493372407481,9742,AEP,J306-0231,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:03:24am,,,, ,174723.075022,2332090.34372,,,,,,,J306-0231,,,Fiberglass,10741,-3,,,,,
-86.2288698448854,41.6483302919162,9743,AEP,J306-0233,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:53:53am,,,, ,174433.269722,2331725.30357,,,,,,,J306-0233,,,Fiberglass,10742,-3,,,,,
-86.2307875920168,41.6482704212217,9744,AEP,J306-0235,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,08:00:13am,,,, ,173909.000104,2331706.91184,,,,,,,J306-0235,,,Fiberglass,10743,-3,,,,,
-86.2313518806313,41.6482632853492,9745,AEP,J306-0237,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,07:58:51am,,,, ,173754.760985,2331705.32124,,,,,,,J306-0237,,,Fiberglass,10744,-3,,,,,
-86.2322084307544,41.6482447787401,9746,AEP,J306-0238,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:21:10am,,,, ,173520.618385,2331700.11206,,,,,,,J306-0238,,,Fiberglass,10745,-3,,,,,
-86.2326042193799,41.6482794071296,9747,AEP,J306-0239,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:25:48am,,,, ,173412.530592,2331713.44004,,,,,,,J306-0239,,,Fiberglass,10746,-3,,,,,
-86.2332998630477,41.6483776192133,9748,AEP,J306-0240,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:26:42am,,,, ,173222.643817,2331750.47534,,,,,,,J306-0240,,,Fiberglass,10747,-3,,,,,
-86.2338013947905,41.6482674333742,9749,AEP,J306-0241,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:27:57am,,,, ,173085.30949,2331711.22705,,,,,,,J306-0241,,,Fiberglass,10748,-3,,,,,
-86.2323027150885,41.6479012530229,9750,AEP,J306-0242,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:41:34am,,,, ,173494.028697,2331575.10721,,,,,,,J306-0242,,,Fiberglass,10749,-3,,,,,
-86.2324470919803,41.6474077571151,9751,AEP,J306-0243,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:40:29am,,,, ,173453.389908,2331395.54576,,,,,,,J306-0243,,,Fiberglass,10750,-3,,,,,
-86.2317603775414,41.6474313462053,9752,AEP,J306-0244,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:19:18am,,,, ,173641.130315,2331402.91019,,,,,,,J306-0244,,,Fiberglass,10751,-3,,,,,
-86.2312686983772,41.6473848110299,9753,AEP,J306-0245,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:21:07am,,,, ,173775.398753,2331385.07355,,,,,,,J306-0245,,,Fiberglass,10752,-3,,,,,
-86.2307372342418,41.6474077474687,9754,AEP,J306-0246,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:21:56am,,,, ,173920.706377,2331392.48038,,,,,,,J306-0246,,,Fiberglass,10753,-3,,,,,
-86.2303706679894,41.6471897207704,9755,AEP,J306-0247,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:23:04am,,,, ,174020.372105,2331312.38027,,,,,,,J306-0247,,,Fiberglass,10754,-3,,,,,
-86.2205950197527,41.6500700247476,9756,AEP,J306-0253,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:40:42am,,,, ,176698.880713,2332344.58935,,,,,,,J306-0253,,,Wood,10755,-3,,,,,
-86.2289976036442,41.6493121717025,9757,AEP,J306-0026,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:35:47am,,,, ,174400.686526,2332083.30938,,,,,,,J306-0026,,,Wood,10756,-3,,,,,
-86.2242454706883,41.6501622957164,9758,AEP,J306-0263,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:07:33am,,,, ,175701.444231,2332384.64217,,,,,,,J306-0263,,,Wood,10757,-3,,,,,
-86.2289717915562,41.6497036789518,9759,AEP,J306-0027,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,07:37:07am,,,, ,174408.671436,2332225.92078,,,,,,,J306-0027,,,Wood,10758,-3,,,,,
-86.2273807180316,41.6469325631927,9760,AEP,J306-0274,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:45:41am,,,, ,174836.940701,2331213.3483,,,,,,,J306-0274,,,Wood,10759,-3,,,,,
-86.2258950575496,41.6488192361747,9761,AEP,J306-0275,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:38:53am,,,, ,175247.444854,2331898.17779,,,,,,,J306-0275,,,Wood,10760,-3,,,,,
-86.2181945431486,41.6502954827174,9762,AEP,J306-0289,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:42:48am,,,, ,177355.44698,2332422.5356,,,,,,,J306-0289,,,Wood,10761,-3,,,,,
-86.2290140941485,41.6502367115482,9763,AEP,J306-0029,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:51:09am,,,, ,174398.377109,2332420.22279,,,,,,,J306-0029,,,Wood,10762,-3,,,,,
-86.2342643678805,41.6502371919673,9764,AEP,J306-0003,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,04:59:16am,,,, ,172963.502503,2332429.80147,,,,,,,J306-0003,,,Wood,10763,-3,,,,,
-86.2289707291103,41.6506599063746,9765,AEP,J306-0030,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:51:52am,,,, ,174411.234357,2332574.3496,,,,,,,J306-0030,,,Wood,10764,-3,,,,,
-86.2206262478545,41.6463351976725,9766,AEP,J306-0307,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:26:32am,,,, ,176681.601765,2330983.74636,,,,,,,J306-0307,,,Wood,10765,-3,,,,,
-86.223583133443,41.6493864399384,9767,AEP,J306-0364,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:00:42am,,,, ,175880.631937,2332100.76564,,,,,,,J306-0364,,,Wood,10766,-3,,,,,
-86.2249806323582,41.6482422016789,9768,AEP,J306-0381,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:46:33am,,,, ,175495.997058,2331686.29791,,,,,,,J306-0381,,,Wood,10767,-3,,,,,
-86.2255329396087,41.6501509649281,9769,AEP,J306-0395,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:08:46am,,,, ,175349.557914,2332382.79193,,,,,,,J306-0395,,,Wood,10768,-3,,,,,
-86.2253984663991,41.6493309945411,9770,AEP,J306-0396,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:57:30am,,,, ,175384.372482,2332083.7725,,,,,,,J306-0396,,,Wood,10769,-3,,,,,
-86.2262526843228,41.6483517174572,9771,AEP,J306-0397,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:41:47am,,,, ,175148.599378,2331728.45732,,,,,,,J306-0397,,,Wood,10770,-3,,,,,
-86.2266149901787,41.6478742345298,9772,AEP,J306-0398,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:43:33am,,,, ,175048.44989,2331555.11483,,,,,,,J306-0398,,,Wood,10771,-3,,,,,
-86.2271016304294,41.6472366677257,9773,AEP,J306-0399,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:44:01am,,,, ,174913.938505,2331323.66208,,,,,,,J306-0399,,,Wood,10772,-3,,,,,
-86.2278666362946,41.6465667595424,9774,AEP,J306-0400,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:46:41am,,,, ,174703.267191,2331080.92097,,,,,,,J306-0400,,,Wood,10773,-3,,,,,
-86.2281315099852,41.6460551770046,9775,AEP,J306-0401,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:48:43am,,,, ,174629.660401,2330894.98141,,,,,,,J306-0401,,,Wood,10774,-3,,,,,
-86.2247309152847,41.6486634997635,9776,AEP,J306-0403,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:48:06am,,,, ,175565.239371,2331839.36874,,,,,,,J306-0403,,,Wood,10775,-3,,,,,
-86.2232984519602,41.6484750409297,9777,AEP,J306-0404,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:49:17am,,,, ,175956.290922,2331768.16729,,,,,,,J306-0404,,,Wood,10776,-3,,,,,
-86.2222978334452,41.646761677156,9778,AEP,J306-0406,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:36:46am,,,, ,176225.739089,2331142.08708,,,,,,,J306-0406,,,Wood,10777,-3,,,,,
-86.2223722293521,41.6478246665994,9779,AEP,J306-0415,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:52:23am,,,, ,176207.902759,2331529.5505,,,,,,,J306-0415,,,Wood,10778,-3,,,,,
-86.2215400484996,41.6484622729507,9780,AEP,J306-0419,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:13:21am,,,, ,176436.837633,2331760.41691,,,,,,,J306-0419,,,Wood,10779,-3,,,,,
-86.2209999817824,41.6477356220031,9781,AEP,J306-0420,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:14:44am,,,, ,176582.736848,2331494.68994,,,,,,,J306-0420,,,Wood,10780,-3,,,,,
-86.2210020918236,41.6462209399658,9782,AEP,J306-0421,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:17:27am,,,, ,176578.611512,2330942.77349,,,,,,,J306-0421,,,Wood,10781,-3,,,,,
-86.2200300783911,41.6500977082171,9783,AEP,J306-0441,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:37:58am,,,, ,176853.341785,2332353.68485,,,,,,,J306-0441,,,Wood,10782,-3,,,,,
